CustomerID,Name,Age,Income,LoanAmount,LoanTerm,CreditScore,Default,TransactionHistory,is_age_valid,is_income_valid,is_loan_amount_valid,is_credit_score_valid,is_valid
827,Customer_827,50.0,16609.0,23993,17,762,0,"[{""amount"": 456, ""date"": ""2023-03-25""}, {""amount"": 663, ""date"": ""2023-10-14""}, {""amount"": 123, ""date"": ""2023-05-12""}, {""amount"": 159, ""date"": ""2023-12-06""}, {""amount"": 985, ""date"": ""2023-04-08""}, {""amount"": 927, ""date"": ""2023-01-06""}, {""amount"": 271, ""date"": ""2023-01-27""}, {""amount"": 470, ""date"": ""2023-02-15""}, {""amount"": 761, ""date"": ""2023-07-06""}, {""amount"": 339, ""date"": ""2023-03-07""}, {""amount"": 655, ""date"": ""2023-11-23""}, {""amount"": 690, ""date"": ""2023-02-14""}, {""amount"": 928, ""date"": ""2023-02-07""}, {""amount"": 701, ""date"": ""2023-08-11""}, {""amount"": 325, ""date"": ""2023-11-15""}, {""amount"": 758, ""date"": ""2023-03-06""}]",True,True,True,True,True
828,Customer_828,51.0,5720.0,46091,49,520,0,"[{""amount"": 186, ""date"": ""2023-04-26""}, {""amount"": 587, ""date"": ""2023-11-19""}, {""amount"": 565, ""date"": ""2023-07-23""}, {""amount"": 357, ""date"": ""2023-05-19""}, {""amount"": 428, ""date"": ""2023-06-25""}, {""amount"": 581, ""date"": ""2023-02-21""}, {""amount"": 391, ""date"": ""2023-12-20""}, {""amount"": 561, ""date"": ""2023-03-13""}, {""amount"": 342, ""date"": ""2023-02-16""}, {""amount"": 719, ""date"": ""2023-04-19""}, {""amount"": 771, ""date"": ""2023-05-07""}, {""amount"": 668, ""date"": ""2023-04-27""}, {""amount"": 836, ""date"": ""2023-01-01""}, {""amount"": 737, ""date"": ""2023-07-13""}, {""amount"": 530, ""date"": ""2023-03-08""}, {""amount"": 303, ""date"": ""2023-09-06""}]",True,True,False,True,False
829,Customer_829,44.0,14630.0,8187,9,798,1,"[{""amount"": 445, ""date"": ""2023-01-25""}, {""amount"": 418, ""date"": ""2023-11-23""}, {""amount"": 846, ""date"": ""2023-09-12""}, {""amount"": 791, ""date"": ""2023-08-17""}, {""amount"": 860, ""date"": ""2023-12-16""}, {""amount"": 570, ""date"": ""2023-12-23""}, {""amount"": 497, ""date"": ""2023-02-10""}, {""amount"": 703, ""date"": ""2023-08-26""}, {""amount"": 655, ""date"": ""2023-01-18""}]",True,True,True,True,True
830,Customer_830,53.0,13858.0,6713,38,575,0,"[{""amount"": 337, ""date"": ""2023-07-20""}, {""amount"": 755, ""date"": ""2023-11-25""}, {""amount"": 678, ""date"": ""2023-06-02""}, {""amount"": 910, ""date"": ""2023-07-26""}, {""amount"": 111, ""date"": ""2023-02-18""}, {""amount"": 732, ""date"": ""2023-08-27""}, {""amount"": 526, ""date"": ""2023-04-04""}, {""amount"": 703, ""date"": ""2023-08-06""}, {""amount"": 337, ""date"": ""2023-01-05""}, {""amount"": 909, ""date"": ""2023-12-03""}, {""amount"": 404, ""date"": ""2023-04-28""}]",True,True,True,True,True
831,Customer_831,43.0,4622.0,5075,35,598,0,"[{""amount"": 480, ""date"": ""2023-03-18""}, {""amount"": 330, ""date"": ""2023-09-01""}, {""amount"": 432, ""date"": ""2023-02-26""}, {""amount"": 492, ""date"": ""2023-12-11""}, {""amount"": 542, ""date"": ""2023-04-04""}, {""amount"": 719, ""date"": ""2023-02-14""}, {""amount"": 984, ""date"": ""2023-04-13""}, {""amount"": 672, ""date"": ""2023-07-10""}, {""amount"": 918, ""date"": ""2023-12-09""}, {""amount"": 448, ""date"": ""2023-04-02""}, {""amount"": 919, ""date"": ""2023-03-22""}, {""amount"": 869, ""date"": ""2023-10-08""}, {""amount"": 153, ""date"": ""2023-01-25""}, {""amount"": 155, ""date"": ""2023-12-25""}, {""amount"": 259, ""date"": ""2023-06-16""}]",True,True,True,True,True
832,Customer_832,68.0,3565.0,24473,27,550,0,"[{""amount"": 561, ""date"": ""2023-12-17""}, {""amount"": 808, ""date"": ""2023-09-23""}, {""amount"": 193, ""date"": ""2023-10-10""}, {""amount"": 583, ""date"": ""2023-10-19""}, {""amount"": 771, ""date"": ""2023-07-24""}, {""amount"": 373, ""date"": ""2023-08-09""}, {""amount"": 627, ""date"": ""2023-12-15""}]",True,True,False,True,False
833,Customer_833,42.0,2139.0,33119,23,749,0,"[{""amount"": 993, ""date"": ""2023-06-30""}, {""amount"": 547, ""date"": ""2023-05-29""}, {""amount"": 310, ""date"": ""2023-05-09""}, {""amount"": 211, ""date"": ""2023-05-21""}, {""amount"": 121, ""date"": ""2023-02-20""}, {""amount"": 926, ""date"": ""2023-11-24""}, {""amount"": 990, ""date"": ""2023-05-31""}, {""amount"": 621, ""date"": ""2023-07-12""}, {""amount"": 821, ""date"": ""2023-03-18""}, {""amount"": 404, ""date"": ""2023-09-15""}, {""amount"": 801, ""date"": ""2023-04-03""}, {""amount"": 925, ""date"": ""2023-12-03""}, {""amount"": 257, ""date"": ""2023-04-09""}]",True,True,False,True,False
834,Customer_834,36.0,12398.0,11447,11,803,0,"[{""amount"": 904, ""date"": ""2023-09-30""}, {""amount"": 320, ""date"": ""2023-05-09""}, {""amount"": 247, ""date"": ""2023-08-23""}, {""amount"": 379, ""date"": ""2023-04-16""}, {""amount"": 246, ""date"": ""2023-09-17""}, {""amount"": 209, ""date"": ""2023-09-11""}]",True,True,True,True,True
835,Customer_835,38.0,10519.0,5330,53,378,1,"[{""amount"": 331, ""date"": ""2023-12-02""}, {""amount"": 856, ""date"": ""2023-05-08""}, {""amount"": 702, ""date"": ""2023-01-02""}, {""amount"": 856, ""date"": ""2023-03-12""}, {""amount"": 900, ""date"": ""2023-06-23""}, {""amount"": 697, ""date"": ""2023-07-17""}, {""amount"": 113, ""date"": ""2023-05-07""}, {""amount"": 254, ""date"": ""2023-01-27""}, {""amount"": 890, ""date"": ""2023-03-19""}, {""amount"": 152, ""date"": ""2023-12-27""}, {""amount"": 984, ""date"": ""2023-10-06""}, {""amount"": 756, ""date"": ""2023-01-25""}, {""amount"": 848, ""date"": ""2023-01-13""}, {""amount"": 177, ""date"": ""2023-12-23""}, {""amount"": 316, ""date"": ""2023-06-17""}]",True,True,True,True,True
836,Customer_836,48.0,5642.0,11772,33,386,0,"[{""amount"": 648, ""date"": ""2023-12-29""}, {""amount"": 337, ""date"": ""2023-03-11""}, {""amount"": 296, ""date"": ""2023-12-27""}, {""amount"": 731, ""date"": ""2023-10-02""}, {""amount"": 647, ""date"": ""2023-01-02""}, {""amount"": 350, ""date"": ""2023-06-12""}, {""amount"": 808, ""date"": ""2023-08-25""}, {""amount"": 316, ""date"": ""2023-03-09""}, {""amount"": 151, ""date"": ""2023-08-29""}, {""amount"": 829, ""date"": ""2023-09-10""}, {""amount"": 591, ""date"": ""2023-07-21""}, {""amount"": 633, ""date"": ""2023-09-05""}, {""amount"": 501, ""date"": ""2023-01-16""}, {""amount"": 899, ""date"": ""2023-10-06""}, {""amount"": 249, ""date"": ""2023-03-06""}, {""amount"": 977, ""date"": ""2023-08-22""}, {""amount"": 188, ""date"": ""2023-05-28""}, {""amount"": 839, ""date"": ""2023-12-23""}]",True,True,True,True,True
837,Customer_837,46.0,15278.0,24701,7,507,0,"[{""amount"": 658, ""date"": ""2023-11-07""}, {""amount"": 223, ""date"": ""2023-10-27""}, {""amount"": 797, ""date"": ""2023-10-06""}, {""amount"": 512, ""date"": ""2023-03-26""}, {""amount"": 439, ""date"": ""2023-11-02""}, {""amount"": 662, ""date"": ""2023-01-10""}]",True,True,True,True,True
838,Customer_838,26.0,2492.0,22254,39,766,0,"[{""amount"": 902, ""date"": ""2023-03-24""}, {""amount"": 205, ""date"": ""2023-09-02""}, {""amount"": 781, ""date"": ""2023-03-17""}, {""amount"": 699, ""date"": ""2023-05-24""}, {""amount"": 341, ""date"": ""2023-12-09""}, {""amount"": 617, ""date"": ""2023-10-17""}, {""amount"": 777, ""date"": ""2023-11-27""}, {""amount"": 826, ""date"": ""2023-06-06""}]",True,True,False,True,False
839,Customer_839,36.0,19206.0,19768,46,695,0,"[{""amount"": 632, ""date"": ""2023-12-24""}, {""amount"": 351, ""date"": ""2023-08-13""}, {""amount"": 486, ""date"": ""2023-02-15""}, {""amount"": 209, ""date"": ""2023-03-20""}, {""amount"": 492, ""date"": ""2023-10-25""}, {""amount"": 232, ""date"": ""2023-06-12""}, {""amount"": 299, ""date"": ""2023-05-26""}, {""amount"": 234, ""date"": ""2023-05-03""}, {""amount"": 248, ""date"": ""2023-07-19""}, {""amount"": 372, ""date"": ""2023-12-07""}, {""amount"": 430, ""date"": ""2023-10-13""}, {""amount"": 318, ""date"": ""2023-02-11""}, {""amount"": 433, ""date"": ""2023-12-12""}, {""amount"": 634, ""date"": ""2023-09-30""}, {""amount"": 861, ""date"": ""2023-09-19""}]",True,True,True,True,True
840,Customer_840,43.0,18723.0,22956,49,610,0,"[{""amount"": 721, ""date"": ""2023-04-04""}, {""amount"": 638, ""date"": ""2023-02-06""}, {""amount"": 713, ""date"": ""2023-01-13""}, {""amount"": 650, ""date"": ""2023-12-22""}, {""amount"": 552, ""date"": ""2023-12-17""}, {""amount"": 215, ""date"": ""2023-11-08""}, {""amount"": 306, ""date"": ""2023-11-22""}]",True,True,True,True,True
841,Customer_841,42.0,3401.0,43365,45,580,0,"[{""amount"": 950, ""date"": ""2023-07-10""}, {""amount"": 753, ""date"": ""2023-07-06""}, {""amount"": 130, ""date"": ""2023-08-15""}, {""amount"": 736, ""date"": ""2023-08-26""}, {""amount"": 220, ""date"": ""2023-11-25""}, {""amount"": 162, ""date"": ""2023-03-06""}, {""amount"": 422, ""date"": ""2023-08-16""}, {""amount"": 554, ""date"": ""2023-09-02""}, {""amount"": 324, ""date"": ""2023-05-19""}, {""amount"": 276, ""date"": ""2023-11-21""}, {""amount"": 631, ""date"": ""2023-08-12""}, {""amount"": 981, ""date"": ""2023-11-28""}, {""amount"": 149, ""date"": ""2023-11-29""}, {""amount"": 124, ""date"": ""2023-03-07""}, {""amount"": 554, ""date"": ""2023-05-22""}, {""amount"": 581, ""date"": ""2023-07-09""}]",True,True,False,True,False
842,Customer_842,57.0,18874.0,46507,49,535,0,"[{""amount"": 483, ""date"": ""2023-07-18""}, {""amount"": 205, ""date"": ""2023-04-24""}, {""amount"": 347, ""date"": ""2023-05-10""}, {""amount"": 331, ""date"": ""2023-03-10""}, {""amount"": 189, ""date"": ""2023-12-17""}, {""amount"": 132, ""date"": ""2023-01-02""}, {""amount"": 854, ""date"": ""2023-11-13""}, {""amount"": 129, ""date"": ""2023-09-28""}, {""amount"": 324, ""date"": ""2023-07-09""}, {""amount"": 237, ""date"": ""2023-12-17""}, {""amount"": 941, ""date"": ""2023-06-04""}]",True,True,True,True,True
843,Customer_843,60.0,9299.0,8527,57,818,0,"[{""amount"": 561, ""date"": ""2023-01-06""}, {""amount"": 692, ""date"": ""2023-09-24""}, {""amount"": 489, ""date"": ""2023-03-06""}, {""amount"": 629, ""date"": ""2023-11-06""}, {""amount"": 775, ""date"": ""2023-11-27""}]",True,True,True,True,True
844,Customer_844,46.0,2884.0,22344,43,341,0,"[{""amount"": 612, ""date"": ""2023-12-11""}, {""amount"": 562, ""date"": ""2023-11-06""}, {""amount"": 215, ""date"": ""2023-02-08""}, {""amount"": 356, ""date"": ""2023-03-11""}, {""amount"": 602, ""date"": ""2023-01-20""}, {""amount"": 789, ""date"": ""2023-05-14""}, {""amount"": 794, ""date"": ""2023-12-21""}, {""amount"": 669, ""date"": ""2023-09-23""}, {""amount"": 597, ""date"": ""2023-03-29""}, {""amount"": 244, ""date"": ""2023-08-14""}, {""amount"": 760, ""date"": ""2023-07-03""}, {""amount"": 206, ""date"": ""2023-07-26""}, {""amount"": 545, ""date"": ""2023-10-19""}]",True,True,False,True,False
845,Customer_845,42.0,9124.0,19144,36,488,0,"[{""amount"": 697, ""date"": ""2023-02-23""}, {""amount"": 373, ""date"": ""2023-05-22""}, {""amount"": 796, ""date"": ""2023-06-06""}, {""amount"": 691, ""date"": ""2023-12-13""}, {""amount"": 616, ""date"": ""2023-03-27""}, {""amount"": 493, ""date"": ""2023-09-04""}, {""amount"": 718, ""date"": ""2023-02-26""}, {""amount"": 557, ""date"": ""2023-10-29""}, {""amount"": 341, ""date"": ""2023-09-01""}, {""amount"": 376, ""date"": ""2023-02-19""}, {""amount"": 749, ""date"": ""2023-06-17""}, {""amount"": 585, ""date"": ""2023-04-02""}, {""amount"": 190, ""date"": ""2023-07-25""}, {""amount"": 194, ""date"": ""2023-03-11""}, {""amount"": 387, ""date"": ""2023-04-29""}]",True,True,True,True,True
846,Customer_846,36.0,6081.0,38800,24,407,0,"[{""amount"": 921, ""date"": ""2023-05-02""}, {""amount"": 638, ""date"": ""2023-10-08""}, {""amount"": 624, ""date"": ""2023-10-17""}, {""amount"": 275, ""date"": ""2023-02-07""}, {""amount"": 197, ""date"": ""2023-06-21""}, {""amount"": 143, ""date"": ""2023-09-12""}, {""amount"": 448, ""date"": ""2023-11-21""}, {""amount"": 142, ""date"": ""2023-03-14""}, {""amount"": 297, ""date"": ""2023-09-30""}, {""amount"": 593, ""date"": ""2023-09-06""}, {""amount"": 399, ""date"": ""2023-01-03""}, {""amount"": 492, ""date"": ""2023-07-01""}, {""amount"": 327, ""date"": ""2023-07-02""}, {""amount"": 361, ""date"": ""2023-11-08""}, {""amount"": 808, ""date"": ""2023-05-12""}]",True,True,False,True,False
847,Customer_847,21.0,2851.0,40779,60,696,0,"[{""amount"": 525, ""date"": ""2023-05-03""}, {""amount"": 470, ""date"": ""2023-09-30""}, {""amount"": 324, ""date"": ""2023-12-05""}, {""amount"": 895, ""date"": ""2023-08-19""}, {""amount"": 926, ""date"": ""2023-11-13""}, {""amount"": 911, ""date"": ""2023-01-17""}, {""amount"": 999, ""date"": ""2023-04-26""}, {""amount"": 411, ""date"": ""2023-07-25""}, {""amount"": 360, ""date"": ""2023-03-30""}]",True,True,False,True,False
848,Customer_848,62.0,4597.0,32398,21,601,0,"[{""amount"": 506, ""date"": ""2023-06-28""}, {""amount"": 380, ""date"": ""2023-01-04""}, {""amount"": 166, ""date"": ""2023-02-02""}, {""amount"": 951, ""date"": ""2023-12-10""}, {""amount"": 248, ""date"": ""2023-05-22""}, {""amount"": 776, ""date"": ""2023-07-31""}, {""amount"": 632, ""date"": ""2023-07-05""}, {""amount"": 390, ""date"": ""2023-01-04""}, {""amount"": 827, ""date"": ""2023-11-13""}, {""amount"": 537, ""date"": ""2023-08-15""}, {""amount"": 413, ""date"": ""2023-04-02""}, {""amount"": 613, ""date"": ""2023-01-20""}]",True,True,False,True,False
849,Customer_849,37.0,19260.0,32749,57,849,0,"[{""amount"": 820, ""date"": ""2023-10-27""}, {""amount"": 413, ""date"": ""2023-09-25""}, {""amount"": 785, ""date"": ""2023-03-13""}, {""amount"": 662, ""date"": ""2023-05-20""}, {""amount"": 688, ""date"": ""2023-09-09""}, {""amount"": 630, ""date"": ""2023-04-22""}, {""amount"": 172, ""date"": ""2023-01-19""}, {""amount"": 631, ""date"": ""2023-03-06""}, {""amount"": 458, ""date"": ""2023-08-08""}, {""amount"": 448, ""date"": ""2023-09-29""}, {""amount"": 460, ""date"": ""2023-05-28""}, {""amount"": 723, ""date"": ""2023-10-06""}, {""amount"": 931, ""date"": ""2023-05-21""}, {""amount"": 551, ""date"": ""2023-01-02""}, {""amount"": 571, ""date"": ""2023-03-15""}]",True,True,True,True,True
850,Customer_850,63.0,13993.0,8068,51,638,0,"[{""amount"": 502, ""date"": ""2023-01-29""}, {""amount"": 512, ""date"": ""2023-05-25""}, {""amount"": 701, ""date"": ""2023-05-15""}, {""amount"": 783, ""date"": ""2023-07-26""}, {""amount"": 816, ""date"": ""2023-04-20""}, {""amount"": 492, ""date"": ""2023-06-23""}, {""amount"": 150, ""date"": ""2023-02-14""}, {""amount"": 136, ""date"": ""2023-10-09""}, {""amount"": 296, ""date"": ""2023-07-04""}, {""amount"": 386, ""date"": ""2023-10-21""}]",True,True,True,True,True
851,Customer_851,18.0,17956.0,8463,46,757,0,"[{""amount"": 304, ""date"": ""2023-03-07""}, {""amount"": 650, ""date"": ""2023-02-08""}, {""amount"": 777, ""date"": ""2023-08-10""}, {""amount"": 322, ""date"": ""2023-10-23""}, {""amount"": 607, ""date"": ""2023-01-12""}, {""amount"": 355, ""date"": ""2023-02-03""}, {""amount"": 473, ""date"": ""2023-11-13""}, {""amount"": 275, ""date"": ""2023-05-01""}, {""amount"": 395, ""date"": ""2023-04-22""}, {""amount"": 595, ""date"": ""2023-01-24""}]",True,True,True,True,True
852,Customer_852,28.0,15997.0,12629,35,500,0,"[{""amount"": 468, ""date"": ""2023-04-28""}, {""amount"": 222, ""date"": ""2023-09-16""}, {""amount"": 143, ""date"": ""2023-12-02""}, {""amount"": 874, ""date"": ""2023-07-21""}, {""amount"": 993, ""date"": ""2023-01-13""}]",True,True,True,True,True
853,Customer_853,21.0,3512.0,37850,10,609,0,"[{""amount"": 838, ""date"": ""2023-11-20""}, {""amount"": 382, ""date"": ""2023-12-10""}, {""amount"": 977, ""date"": ""2023-09-30""}, {""amount"": 752, ""date"": ""2023-03-18""}, {""amount"": 412, ""date"": ""2023-08-11""}, {""amount"": 656, ""date"": ""2023-07-06""}, {""amount"": 388, ""date"": ""2023-02-27""}, {""amount"": 587, ""date"": ""2023-11-19""}, {""amount"": 235, ""date"": ""2023-06-18""}, {""amount"": 328, ""date"": ""2023-02-04""}, {""amount"": 982, ""date"": ""2023-07-25""}, {""amount"": 659, ""date"": ""2023-04-29""}]",True,True,False,True,False
854,Customer_854,24.0,9713.0,48384,54,556,0,"[{""amount"": 796, ""date"": ""2023-09-21""}, {""amount"": 718, ""date"": ""2023-06-24""}, {""amount"": 535, ""date"": ""2023-01-17""}, {""amount"": 377, ""date"": ""2023-01-19""}, {""amount"": 756, ""date"": ""2023-02-11""}, {""amount"": 931, ""date"": ""2023-03-10""}, {""amount"": 581, ""date"": ""2023-11-16""}, {""amount"": 979, ""date"": ""2023-06-16""}, {""amount"": 335, ""date"": ""2023-08-19""}, {""amount"": 110, ""date"": ""2023-03-28""}, {""amount"": 898, ""date"": ""2023-11-05""}]",True,True,True,True,True
855,Customer_855,45.0,7444.0,31129,48,588,0,"[{""amount"": 422, ""date"": ""2023-01-13""}, {""amount"": 385, ""date"": ""2023-03-01""}, {""amount"": 710, ""date"": ""2023-10-03""}, {""amount"": 380, ""date"": ""2023-07-25""}, {""amount"": 673, ""date"": ""2023-08-06""}, {""amount"": 952, ""date"": ""2023-09-05""}, {""amount"": 376, ""date"": ""2023-03-02""}]",True,True,True,True,True
856,Customer_856,53.0,16616.0,8843,26,696,1,"[{""amount"": 525, ""date"": ""2023-10-14""}, {""amount"": 851, ""date"": ""2023-01-12""}, {""amount"": 765, ""date"": ""2023-01-23""}, {""amount"": 537, ""date"": ""2023-12-02""}, {""amount"": 285, ""date"": ""2023-05-09""}, {""amount"": 297, ""date"": ""2023-04-28""}, {""amount"": 334, ""date"": ""2023-02-07""}, {""amount"": 396, ""date"": ""2023-06-20""}, {""amount"": 736, ""date"": ""2023-09-16""}, {""amount"": 780, ""date"": ""2023-09-06""}, {""amount"": 808, ""date"": ""2023-05-07""}, {""amount"": 157, ""date"": ""2023-02-11""}, {""amount"": 815, ""date"": ""2023-07-02""}]",True,True,True,True,True
857,Customer_857,24.0,3394.0,49158,22,544,0,"[{""amount"": 896, ""date"": ""2023-12-20""}, {""amount"": 621, ""date"": ""2023-05-08""}, {""amount"": 871, ""date"": ""2023-04-05""}, {""amount"": 961, ""date"": ""2023-02-08""}, {""amount"": 723, ""date"": ""2023-09-30""}, {""amount"": 722, ""date"": ""2023-09-30""}, {""amount"": 771, ""date"": ""2023-02-27""}, {""amount"": 399, ""date"": ""2023-10-27""}, {""amount"": 485, ""date"": ""2023-11-02""}]",True,True,False,True,False
858,Customer_858,37.0,13836.0,45200,59,320,0,"[{""amount"": 405, ""date"": ""2023-01-06""}, {""amount"": 102, ""date"": ""2023-01-03""}, {""amount"": 885, ""date"": ""2023-07-18""}, {""amount"": 771, ""date"": ""2023-09-22""}, {""amount"": 189, ""date"": ""2023-04-01""}, {""amount"": 522, ""date"": ""2023-09-15""}, {""amount"": 891, ""date"": ""2023-04-19""}, {""amount"": 883, ""date"": ""2023-03-13""}, {""amount"": 607, ""date"": ""2023-07-22""}, {""amount"": 280, ""date"": ""2023-06-21""}]",True,True,True,True,True
859,Customer_859,52.0,17993.0,29623,27,549,0,"[{""amount"": 137, ""date"": ""2023-12-28""}, {""amount"": 297, ""date"": ""2023-06-26""}, {""amount"": 900, ""date"": ""2023-12-04""}, {""amount"": 200, ""date"": ""2023-12-12""}, {""amount"": 219, ""date"": ""2023-05-19""}, {""amount"": 919, ""date"": ""2023-12-03""}, {""amount"": 178, ""date"": ""2023-10-30""}, {""amount"": 262, ""date"": ""2023-07-12""}, {""amount"": 460, ""date"": ""2023-01-29""}, {""amount"": 194, ""date"": ""2023-10-12""}, {""amount"": 725, ""date"": ""2023-03-05""}, {""amount"": 464, ""date"": ""2023-03-15""}, {""amount"": 511, ""date"": ""2023-06-03""}, {""amount"": 192, ""date"": ""2023-05-05""}, {""amount"": 481, ""date"": ""2023-08-11""}, {""amount"": 434, ""date"": ""2023-03-16""}, {""amount"": 917, ""date"": ""2023-09-14""}]",True,True,True,True,True
860,Customer_860,68.0,12698.0,18867,8,801,0,"[{""amount"": 635, ""date"": ""2023-12-19""}, {""amount"": 598, ""date"": ""2023-12-22""}, {""amount"": 199, ""date"": ""2023-09-04""}, {""amount"": 325, ""date"": ""2023-12-09""}, {""amount"": 998, ""date"": ""2023-07-01""}, {""amount"": 955, ""date"": ""2023-01-14""}, {""amount"": 928, ""date"": ""2023-01-04""}, {""amount"": 779, ""date"": ""2023-02-16""}, {""amount"": 713, ""date"": ""2023-05-31""}, {""amount"": 300, ""date"": ""2023-02-04""}, {""amount"": 803, ""date"": ""2023-06-29""}, {""amount"": 378, ""date"": ""2023-02-05""}, {""amount"": 296, ""date"": ""2023-11-21""}, {""amount"": 893, ""date"": ""2023-04-19""}, {""amount"": 581, ""date"": ""2023-01-10""}, {""amount"": 257, ""date"": ""2023-12-23""}]",True,True,True,True,True
861,Customer_861,68.0,3263.0,49733,26,670,0,"[{""amount"": 282, ""date"": ""2023-01-28""}, {""amount"": 613, ""date"": ""2023-07-20""}, {""amount"": 930, ""date"": ""2023-04-15""}, {""amount"": 796, ""date"": ""2023-12-05""}, {""amount"": 723, ""date"": ""2023-02-03""}, {""amount"": 117, ""date"": ""2023-09-04""}, {""amount"": 857, ""date"": ""2023-10-22""}, {""amount"": 336, ""date"": ""2023-11-13""}]",True,True,False,True,False
