Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
126583,0,0.141441,59,2,0.268601,5934.3092280497995,8,1,1,0,2.0
126584,0,0.340728,47,0,1.086841,,8,1,0,0,0.0
126585,0,0.186467,45,2,0.445792,2780.913533872892,14,0,2,1,0.0
126586,0,0.327745,58,0,1.630596,2171.3883674204485,7,0,1,0,0.0
126587,0,0.221051,37,0,0.364039,8293.761287931738,12,2,1,0,0.0
126588,0,0.317347,48,0,0.539141,24795.954982558855,14,0,1,0,1.0
126589,1,31.403477,18,2,0.326444,1438.7624378123232,6,1,3,0,0.0
126590,0,0.508369,52,0,0.145513,4050.5656628799366,9,0,0,0,1.0
126591,0,0.191953,52,0,0.252359,,10,0,2,0,1.0
126592,0,0.284157,54,0,0.118773,7382.38300801019,10,1,2,0,0.0
126593,0,0.287754,21,0,0.252344,4747.623366742952,13,1,0,1,0.0
126594,1,0.395018,41,0,0.28726,4624.322697893354,13,0,2,0,1.0
126595,0,0.091761,61,1,0.289888,7311.937902162341,12,1,0,0,3.0
126596,0,0.285876,84,0,0.227738,1984.338001284142,3,0,1,0,1.0
126597,0,0.068628,60,0,0.142009,1909.650049429289,13,0,1,1,0.0
126598,0,0.043797,79,0,0.261639,11053.57146093139,10,0,1,0,1.0
126599,0,0.173062,71,1,0.044707,7545.134531107189,6,0,1,0,0.0
126600,0,0.126068,56,1,0.053041,2930.133360590633,7,0,2,0,1.0
126601,0,0.327835,65,1,0.047434,3345.0838370397782,5,0,3,0,1.0
126602,0,0.375436,77,0,0.286298,2415.094445995432,13,1,0,0,1.0
126603,0,0.264793,53,0,0.533099,,8,0,3,0,0.0
126604,1,0.111053,36,1,0.011765,2264.3844141452123,9,0,1,1,0.0
126605,0,0.211977,58,0,0.218876,2063.9873057270206,9,0,0,0,0.0
126606,0,0.251599,48,1,0.436275,8359.84364668374,12,0,1,0,0.0
126607,0,0.214438,45,0,0.301116,13549.543319205406,8,0,3,0,2.0
126608,0,40.677222,52,0,0.46145,3181.960069835888,7,0,1,0,1.0
126609,0,0.098755,41,0,0.03028,1594.3413806878073,7,0,2,0,0.0
126610,0,0.080599,45,0,0.269073,,6,0,0,1,0.0
126611,0,0.365114,44,0,0.120841,9091.611313258129,10,0,2,0,2.0
126612,1,0.114696,45,0,0.287732,8661.722904016808,7,0,0,1,1.0
126613,0,0.228513,45,0,0.242374,7152.396411544531,7,1,1,0,0.0
126614,0,0.273739,71,1,0.470301,4316.587500262518,9,0,1,1,0.0
126615,0,0.464566,35,0,0.409342,9906.692461516477,10,0,4,0,1.0
126616,1,0.264925,67,0,0.294505,,8,0,1,0,1.0
126617,0,0.224481,82,0,0.79532,1679.9347784055776,7,0,2,0,1.0
126618,0,0.316905,38,0,0.547588,,8,1,2,0,0.0
126619,0,0.397158,51,0,0.075099,,12,0,5,0,1.0
126620,0,0.099519,50,0,0.237731,12739.795999914728,12,1,1,1,0.0
126621,0,0.037173,28,0,0.17741,,10,0,1,0,2.0
126622,0,0.34293,58,0,0.068584,3921.7076853938247,4,0,0,0,1.0
126623,0,0.473759,56,0,0.401289,,6,0,2,0,1.0
126624,1,0.133925,67,0,1.642643,7740.43885557738,7,1,0,2,0.0
126625,0,0.260375,57,0,0.268012,,12,0,2,0,1.0
126626,1,0.313901,54,0,0.050438,9609.11147527034,10,1,0,0,0.0
126627,1,0.200404,42,0,0.042693,3468.900060236712,8,0,2,3,1.0
126628,0,0.199663,26,0,0.219394,17375.521475154037,5,0,0,0,0.0
126629,0,0.209349,60,1,0.762556,,6,0,0,1,2.0
126630,0,0.127614,73,0,0.892755,3201.912476374975,10,0,3,0,1.0
126631,0,0.094638,32,0,0.63889,9567.011706390736,8,0,2,0,0.0
126632,0,0.174188,62,1,0.200888,14280.844581805603,9,0,3,0,1.0
126633,0,0.377624,51,0,0.530814,2045.107723790572,6,1,2,1,1.0
126634,0,0.31624,38,0,0.253134,,3,0,0,0,0.0
126635,0,0.151249,73,0,0.125772,3109.6187778067033,7,1,1,0,0.0
126636,0,0.428508,56,0,0.250837,11823.963906009098,6,0,2,0,1.0
126637,0,0.136995,55,0,0.219252,29394.339821693582,10,0,1,0,1.0
126638,0,0.145454,30,1,0.131656,6389.770864912357,8,1,2,0,0.0
126639,0,0.1725,75,0,0.284845,11201.1372182744,6,0,0,0,1.0
126640,0,0.119794,42,2,0.002427,8152.419310503695,9,1,0,0,1.0
126641,0,0.28181,56,0,0.235585,13994.339855320211,5,0,1,0,0.0
126642,0,0.254738,65,0,0.388027,10038.0194270959,8,0,1,0,3.0
126643,0,0.406109,57,0,0.760238,1943.9498175649724,6,0,2,0,0.0
126644,0,0.1195,63,1,0.240416,,5,0,0,0,0.0
126645,0,0.334037,66,0,1.802345,3878.342528021992,12,1,2,0,1.0
126646,0,0.159216,84,1,1.210342,3183.2671164883504,8,0,2,1,
126647,0,0.483183,33,0,0.638784,5126.089068022794,9,1,1,0,2.0
126648,0,0.26081,52,0,0.176146,1413.062411958067,10,1,2,1,0.0
126649,0,0.513064,73,0,0.147239,18350.866141175844,7,0,2,0,0.0
126650,1,0.038349,51,0,0.161079,,14,1,0,0,1.0
126651,0,0.395841,20,0,0.158362,2207.9262654131307,8,0,0,0,4.0
126652,0,0.3532,72,1,0.187508,5862.042414877192,5,0,0,0,0.0
126653,0,0.084998,54,1,0.228729,,5,1,1,0,0.0
126654,0,0.132818,37,0,0.03493,10083.497008724164,16,0,0,0,1.0
126655,0,0.075044,55,0,0.186997,3669.813299423824,13,0,0,0,0.0
126656,0,0.197045,59,1,0.056808,18580.74568210289,7,0,1,0,0.0
126657,0,0.030104,40,0,0.06767,,8,0,0,0,
126658,0,0.550939,50,1,0.407829,5231.145022196796,12,0,0,0,0.0
126659,0,0.215433,61,0,0.392441,6368.272394226633,5,0,1,0,0.0
126660,0,0.248923,38,0,0.344645,3695.657566818942,9,0,2,0,1.0
126661,0,0.45661,62,1,0.006601,,8,0,0,0,
126662,0,0.074971,75,1,0.08649,5778.519483180623,12,0,1,0,
126663,0,0.305689,26,2,0.298843,1076.1865533298937,4,0,0,0,2.0
126664,0,0.063228,54,0,0.590165,10717.969108100968,4,0,1,0,0.0
126665,0,0.160532,58,0,0.941651,,5,0,0,0,1.0
126666,0,0.631965,54,0,0.104106,17981.435725627354,13,0,0,2,0.0
126667,0,0.004621,63,0,1.061221,,6,0,2,0,0.0
126668,0,0.424902,56,0,0.344478,914.3177029300458,13,0,0,0,2.0
126669,0,0.180839,65,0,0.694741,14657.889712656206,8,0,1,1,2.0
126670,0,0.093608,63,1,0.506562,1799.0337718964295,7,0,2,0,0.0
126671,0,0.129666,37,0,0.09228,2106.0987298068203,6,0,0,0,2.0
126672,0,0.297741,31,0,0.063611,,10,0,1,0,1.0
126673,0,0.021456,34,0,0.22359,12033.661528992572,7,0,0,0,1.0
126674,0,0.138845,75,2,0.301203,1303.5981028733506,10,0,3,0,1.0
126675,0,0.248289,42,0,1.147206,872.6370045243805,13,0,1,2,0.0
126676,0,0.06849,53,0,0.615879,1246.2722608832996,11,0,1,1,0.0
126677,0,0.275719,65,1,0.315498,,10,0,0,0,1.0
126678,0,0.143562,50,1,0.32562,1735.7594894647873,9,0,3,0,1.0
126679,0,0.347923,63,2,0.085202,17542.848182178794,3,2,3,0,2.0
126680,0,0.003863,61,0,0.01293,2596.3549619735454,15,0,2,0,0.0
126681,0,0.164711,43,0,0.408728,8500.297738784386,15,0,0,0,1.0
126682,0,0.73581,35,1,0.058213,9266.037262326356,8,0,0,1,0.0
126683,0,0.590007,64,0,0.17613,1786.3712473938244,10,0,0,0,1.0
126684,0,0.102229,58,3,1.104965,,11,0,2,0,0.0
126685,0,0.455341,44,0,0.074783,3828.5167219743375,12,0,4,0,0.0
126686,0,0.394592,66,0,0.080131,26867.808708470027,8,0,0,0,3.0
126687,0,0.361303,49,0,0.182918,4197.05814685021,16,0,2,2,1.0
126688,0,0.267709,56,0,0.713661,7288.281207090361,6,1,0,0,2.0
126689,0,0.150326,56,0,0.94428,,5,0,0,1,1.0
126690,0,0.132252,46,0,0.054173,,11,0,2,0,1.0
126691,0,0.040623,39,1,0.318327,9061.817891100125,8,1,1,2,1.0
126692,0,0.205733,71,0,0.153698,9116.55273232511,9,0,0,0,0.0
126693,0,0.124016,74,0,0.403985,5785.168624052741,7,0,0,1,0.0
126694,0,0.409591,40,0,0.152094,3890.5747056763153,4,1,0,0,1.0
126695,1,0.080256,49,0,0.85864,6569.023060224025,10,0,3,0,0.0
126696,0,0.050965,61,0,0.303349,1278.658342183159,8,0,0,1,0.0
126697,0,0.141143,57,0,0.021954,1497.0474864759187,12,0,2,0,1.0
126698,0,0.252818,74,1,0.322256,,8,0,1,1,0.0
126699,0,0.079256,59,2,0.218212,35686.18316488231,2,0,0,0,1.0
126700,0,5.676237,55,0,0.163777,12814.414804857746,9,0,0,0,3.0
126701,0,0.16859,26,0,2.207784,,8,1,2,0,0.0
126702,0,0.038081,26,0,0.023127,2293.2863232356276,10,0,1,1,0.0
126703,0,0.068436,43,0,0.878941,,11,0,1,0,0.0
126704,0,0.340113,46,0,0.030752,3670.9300942264344,11,1,1,0,2.0
126705,0,0.357968,54,2,0.741277,7224.264604185284,5,1,2,0,1.0
126706,0,0.243563,64,1,0.203524,6492.511557125861,7,1,1,0,0.0
126707,0,0.257849,50,0,0.151774,4330.524574743391,17,1,1,0,0.0
126708,0,0.390091,44,1,1.308657,10597.964019872685,12,0,1,0,
126709,0,0.088001,60,0,0.023868,4933.596745796613,9,0,1,0,0.0
126710,1,0.074392,47,2,0.461395,7384.919951232953,10,0,0,0,1.0
126711,0,0.312061,57,0,0.179648,9581.72739766102,9,0,1,0,2.0
126712,0,0.385818,37,0,0.054577,23748.04263642225,14,0,0,0,1.0
126713,0,0.381106,57,3,0.249219,1833.0943816031117,13,0,2,0,2.0
126714,0,0.315561,44,0,1.021114,16034.316826839862,9,1,1,0,2.0
126715,0,0.5649,63,1,0.263049,,13,0,2,0,0.0
126716,0,0.177924,48,1,0.35701,890.7161197600435,7,1,1,2,0.0
126717,0,0.507687,49,1,0.741724,1995.3433670674926,6,0,2,0,1.0
126718,0,0.174833,41,0,0.376108,3017.332116520104,11,0,1,0,2.0
126719,0,0.532701,67,0,0.378568,38925.13502044593,4,0,3,0,1.0
126720,0,0.2528,56,0,0.304787,2730.810998704374,5,0,2,0,
126721,0,0.292551,74,1,0.009021,,8,2,4,0,0.0
126722,0,0.241185,55,0,0.341891,4597.81985303634,8,0,0,0,0.0
126723,0,0.11442,31,0,0.096612,1985.9988723932345,9,1,0,0,0.0
126724,0,0.027401,64,1,0.439793,3308.937927088931,4,0,1,0,2.0
126725,0,0.747485,67,0,0.206005,9327.098947033002,6,1,1,0,1.0
126726,0,0.502974,47,0,0.023168,3280.17790716674,9,0,0,0,1.0
126727,0,8.640281,36,0,0.069644,,8,0,2,0,1.0
126728,0,0.176551,78,2,0.249654,12150.93409440629,11,0,3,0,1.0
126729,0,0.184001,54,1,0.331997,940.4692184965645,9,0,0,1,1.0
126730,0,0.352982,66,0,0.466399,1373.7330259844177,7,1,2,1,1.0
126731,0,0.530809,43,1,0.460589,,8,0,2,0,1.0
126732,0,0.385642,56,3,1.062434,20340.80945911272,14,0,0,0,1.0
126733,0,48.814488,50,0,0.693644,1919.9978183828296,7,0,1,0,0.0
126734,0,0.181832,49,1,0.531989,6983.653233710192,9,1,1,1,0.0
126735,0,0.251996,55,0,0.706388,4561.601584803828,14,0,4,0,0.0
126736,1,0.584704,18,0,0.414959,10804.79584598998,13,0,1,0,0.0
126737,0,0.283436,63,1,0.224186,1476.0254368085425,15,0,1,0,0.0
126738,0,0.070825,64,0,0.169731,5671.312965759998,10,0,2,0,4.0
126739,0,0.122479,44,0,0.865298,8560.757801228874,9,0,0,1,1.0
126740,0,0.018779,58,0,0.080212,2340.837992497784,9,0,0,0,2.0
126741,0,0.523576,72,0,0.647288,7139.490752846493,6,0,2,0,1.0
126742,0,0.132231,45,1,0.693995,5002.038215839092,6,0,1,1,1.0
126743,0,0.674691,54,0,0.149865,18912.23774658827,12,1,0,0,1.0
126744,0,0.134352,44,1,0.623677,10045.244339729248,9,1,0,2,3.0
126745,0,0.564567,30,0,0.191106,,9,0,0,1,1.0
126746,0,0.04529,47,3,0.225136,9261.706060469953,15,1,0,0,0.0
126747,0,0.291709,44,0,0.070864,,7,0,3,1,2.0
126748,0,0.219346,58,0,0.139065,2366.6513557533012,8,0,0,0,0.0
126749,0,0.162596,69,2,0.096123,1529.885391949138,7,0,1,0,0.0
126750,0,0.197354,56,1,0.300196,7296.95840053818,8,0,0,0,1.0
126751,0,0.376269,47,0,0.019311,7383.380073109691,8,1,1,0,1.0
126752,0,0.154497,43,0,0.031395,,7,0,1,0,0.0
126753,0,0.551613,67,0,0.377449,23584.846789937834,7,0,0,0,0.0
126754,0,0.212619,66,0,0.119481,7422.208881817907,4,0,0,0,1.0
126755,0,0.092438,47,0,0.154001,3379.5045120256586,7,0,1,0,0.0
126756,0,0.006827,55,0,0.01512,8973.916312151207,7,0,0,0,0.0
126757,0,0.085259,57,0,0.188427,2233.465114743735,9,0,0,0,0.0
126758,0,0.21799,42,0,0.095832,20705.55959927356,10,0,0,0,0.0
126759,0,0.525078,50,0,0.108317,5871.790061578487,7,0,0,1,1.0
126760,0,0.047342,40,0,0.179083,1601.3426202038697,5,0,1,0,0.0
126761,0,0.462793,73,0,0.045332,16020.975657314086,14,0,1,0,1.0
126762,0,0.089435,37,0,0.236522,1457.6509879342698,7,0,1,0,1.0
126763,0,0.148535,43,0,0.662934,9113.794743774943,6,0,2,0,0.0
126764,0,0.07203,60,0,0.176541,,5,2,0,0,1.0
126765,0,0.64342,52,1,0.225397,6156.281198512774,9,0,1,0,3.0
126766,0,0.219757,50,2,0.273189,4081.9327673443445,8,0,2,1,0.0
126767,0,0.07248,69,0,0.15989,3582.1399959871137,10,0,3,0,0.0
126768,0,0.380573,57,0,0.218429,2650.389405345896,13,0,2,1,1.0
126769,0,0.558922,49,0,0.322964,,4,0,1,0,0.0
126770,0,0.110672,46,1,0.023016,1574.1076142377312,10,0,0,0,0.0
126771,0,0.607434,41,0,0.826846,4951.223551286103,10,0,0,0,1.0
126772,0,0.548318,42,1,0.14994,2478.127048449864,9,0,0,0,0.0
126773,0,0.11302,46,0,0.147387,2518.9837251500867,7,0,0,1,1.0
126774,0,0.529479,45,0,0.023294,4602.129970225961,6,0,0,0,1.0
126775,0,0.666946,41,1,0.313512,,15,0,0,0,0.0
126776,0,0.04189,63,0,1.175346,578.1366029058354,5,0,1,0,1.0
126777,0,0.27817,63,0,0.461804,7612.2077281833235,5,0,3,0,1.0
126778,0,0.06052,39,0,0.646852,9974.330396886362,7,0,2,0,2.0
126779,0,0.275788,66,0,0.220511,5037.102413456077,8,1,1,0,1.0
126780,0,0.313141,43,0,0.215656,7954.920178024508,8,1,0,0,1.0
126781,0,0.066148,30,0,0.138928,11342.998468158372,7,0,1,0,0.0
126782,0,18.231852,37,0,0.370641,5796.660485719773,7,0,2,0,1.0
126783,0,5.149204,65,0,0.03375,,8,1,3,0,1.0
126784,0,0.558228,68,0,1.166852,2785.7552713828386,11,0,2,0,3.0
126785,0,0.519513,45,0,0.227715,,11,0,0,1,1.0
126786,0,0.154199,60,0,0.057462,,6,0,2,0,0.0
126787,0,0.47347,48,0,0.004592,,9,0,2,0,0.0
126788,0,0.311219,82,0,0.683489,30118.084756885204,4,0,2,0,0.0
126789,0,0.052676,23,0,0.113743,6053.146091665909,10,1,1,1,0.0
126790,0,0.138324,58,1,0.018173,3939.412823951176,15,0,3,0,
126791,0,0.19854,57,3,0.075759,,8,0,2,0,0.0
126792,0,0.18707,78,1,0.287375,,9,0,0,1,3.0
126793,0,0.337399,62,1,1.003866,3486.912319047533,14,0,1,0,0.0
126794,0,0.149283,26,1,0.500266,7432.431587094313,6,0,2,0,
126795,0,0.211073,47,0,0.146601,3858.1750611493667,6,0,0,0,1.0
126796,0,0.352167,58,0,0.052899,4919.848499730979,6,0,2,1,1.0
126797,0,0.251821,42,2,0.040442,2763.7442689429677,4,0,1,1,2.0
126798,0,0.116907,49,1,0.024271,10209.408705871641,12,1,2,0,1.0
126799,1,0.481059,46,1,1.067856,,12,0,0,2,0.0
126800,0,0.117592,44,3,0.192251,8530.21616133527,7,0,3,0,0.0
126801,0,0.039968,48,1,0.081013,5424.2954879441395,11,0,2,0,0.0
126802,0,0.16853,51,0,1.244021,2189.337645527692,6,0,0,0,0.0
126803,0,0.382265,63,1,0.176223,,8,0,1,0,1.0
126804,0,0.439322,42,1,0.001582,28652.96217196638,5,0,0,0,0.0
126805,0,0.264857,49,0,0.01534,3620.455270147367,11,0,0,1,0.0
126806,0,0.751754,62,3,0.165552,,4,1,0,0,1.0
126807,0,0.19626,59,2,0.163841,16221.341612265242,8,0,0,1,1.0
126808,0,0.192726,28,0,0.084368,1054.9154744877765,10,0,1,0,0.0
126809,0,0.387722,40,0,0.124471,1906.7684779718509,7,0,1,0,2.0
126810,1,0.060476,43,0,0.874756,4229.971334619984,11,1,1,0,0.0
126811,0,0.347834,43,2,0.153252,,5,0,1,1,
126812,0,0.441016,49,0,0.165085,,4,0,1,0,0.0
126813,0,0.156931,37,1,0.116517,4358.802593652097,8,0,4,0,0.0
126814,0,0.132011,18,0,0.132136,6534.048826257324,14,0,1,0,1.0
126815,1,0.43625,38,0,0.065394,7327.180770382587,11,0,1,1,1.0
126816,0,0.250015,64,0,0.939549,,7,0,1,1,0.0
126817,0,0.195547,52,0,0.011693,,6,0,0,1,1.0
126818,0,0.317595,45,0,0.393708,14311.9995504061,4,0,2,0,1.0
126819,0,0.559575,53,0,0.413199,,9,2,0,0,1.0
126820,0,0.33564,52,0,0.259358,4677.718357380069,7,0,0,1,0.0
126821,0,0.223754,88,0,0.172335,19396.733711919016,6,0,0,0,
126822,0,0.202227,62,0,0.350003,6653.29320862715,5,0,1,0,0.0
126823,0,0.301439,49,0,0.641467,10543.089675441131,5,0,3,0,0.0
126824,0,0.68614,64,0,0.299981,5673.325178267309,5,0,2,1,
126825,0,0.060051,63,0,0.286244,13464.227059096667,8,0,1,0,2.0
126826,1,0.096471,48,0,0.331229,,10,1,0,1,1.0
126827,0,0.451424,64,0,0.450914,7890.011498326091,15,0,0,0,0.0
126828,0,0.624542,69,0,0.240859,7018.671963694192,11,2,2,1,0.0
126829,0,0.094759,48,1,0.098425,24000.747421169857,6,0,1,0,0.0
126830,0,0.10637,35,0,0.400364,10122.001345379576,6,1,2,1,3.0
126831,0,0.062982,62,2,0.29092,2101.745761993385,9,0,1,0,0.0
126832,0,0.066441,49,0,0.095166,,7,0,2,0,1.0
126833,0,0.293051,55,1,0.256774,16090.51480823717,7,0,0,0,1.0
126834,0,0.092103,61,0,0.246162,,12,0,1,0,1.0
126835,0,0.095345,72,0,0.104598,1595.70365032606,6,1,1,0,0.0
126836,0,0.010235,46,0,0.648148,4346.670061326011,6,1,1,0,0.0
126837,0,0.299871,46,1,0.03331,13402.423373774638,10,0,1,0,0.0
126838,0,0.144721,57,0,0.686728,2744.2800886370196,8,0,0,1,1.0
126839,0,0.052486,33,0,0.303866,,10,0,1,0,1.0
126840,0,0.320657,46,0,1.152728,18572.0372018467,4,0,1,0,1.0
126841,0,0.151492,62,1,0.032737,3026.9932658657917,8,1,0,0,
126842,0,0.206298,52,1,0.197658,1519.9558090880619,6,0,1,0,2.0
126843,0,0.183252,66,0,0.062799,,13,0,3,0,0.0
126844,0,0.133872,44,2,0.817666,,4,1,0,0,0.0
126845,0,0.248257,71,0,0.643574,,10,1,0,0,0.0
126846,0,0.246678,52,2,0.055407,13621.99366547349,11,0,1,0,0.0
126847,1,0.101441,49,0,0.434443,1038.3493692996776,12,0,2,1,0.0
126848,0,0.175739,64,0,0.117687,12347.017084538405,13,0,0,0,0.0
126849,0,0.210469,33,0,0.565195,4536.836217367262,3,0,2,0,2.0
126850,0,0.398198,45,0,0.144208,4603.501008277446,10,0,0,1,0.0
126851,0,0.017738,56,0,0.602672,5797.379680134682,15,1,2,0,1.0
126852,0,0.12007,58,1,0.307118,2880.2569311634397,11,0,0,0,0.0
126853,0,0.323365,20,0,0.151577,4120.065279544989,10,0,0,0,1.0
126854,0,0.365664,40,0,1.040167,13254.474008621115,9,0,0,0,0.0
126855,0,0.44111,50,1,1.167699,4951.143797158836,15,0,0,0,1.0
126856,0,0.165523,50,0,0.015094,,13,0,2,1,0.0
126857,0,0.23495,60,0,0.303422,6713.9365110318895,9,0,2,0,0.0
126858,0,0.574461,47,0,0.247129,16217.243577716257,5,0,0,1,0.0
126859,0,0.102966,37,0,0.14164,,8,0,1,0,0.0
126860,0,0.161905,59,0,0.027792,,8,0,2,0,1.0
126861,0,0.178333,36,0,0.280517,,9,1,1,0,1.0
126862,1,0.396854,44,1,0.044682,13267.744110362873,4,0,1,2,1.0
126863,0,0.354395,40,0,0.122046,3625.9327198875535,5,0,0,1,1.0
126864,0,0.20612,45,1,0.016683,1950.389282011698,6,0,1,0,0.0
126865,0,0.623827,27,1,0.131842,,14,0,1,0,2.0
126866,0,0.479288,45,1,0.042197,,11,1,2,0,0.0
126867,0,0.290616,64,1,0.165459,4166.672401343973,11,0,3,0,1.0
126868,0,0.558013,48,0,0.66349,3703.8103555530924,9,0,0,0,0.0
126869,0,0.685603,19,0,0.010013,,9,1,0,0,2.0
126870,0,0.479887,31,0,0.010664,3500.2051433974825,11,0,1,1,1.0
126871,0,0.367554,36,0,0.005114,,11,0,2,0,0.0
126872,0,0.05966,48,0,0.108138,2677.38501701394,11,2,3,0,
126873,0,0.19426,27,1,0.020237,,9,0,4,0,1.0
126874,0,0.52329,58,0,0.121407,2894.5887274934803,14,2,1,0,1.0
126875,1,0.097005,74,0,0.017583,1286.2918779220993,7,1,2,0,0.0
126876,0,0.257199,67,0,0.092268,5136.50175389002,9,0,2,0,0.0
126877,0,0.345359,60,1,0.319135,7127.147132331958,6,0,0,0,0.0
126878,1,0.511876,64,2,0.147168,1389.8904661251966,7,1,1,1,2.0
126879,0,10.828656,70,0,0.208826,14141.506851523358,13,0,2,0,1.0
126880,0,0.714944,60,1,0.299927,1693.5504703787408,5,0,2,0,0.0
126881,0,0.448864,34,1,0.352618,21182.416864971197,7,0,0,0,0.0
126882,0,0.324213,69,0,0.005336,7364.626675388792,4,2,0,0,0.0
126883,0,0.22735,56,1,0.18774,11086.9598007744,2,0,1,1,0.0
126884,0,0.188864,45,0,0.312724,10388.19834484378,7,1,2,0,0.0
126885,0,0.487921,58,1,0.010166,5294.248037265553,10,0,4,0,1.0
126886,0,0.223912,46,1,0.526077,,7,0,0,1,1.0
126887,1,0.013744,45,0,0.077991,8917.899937784603,8,0,0,0,1.0
126888,0,0.359836,77,0,0.563252,,11,0,0,0,0.0
126889,1,0.22162,25,0,0.065517,4143.821594190915,2,1,0,1,0.0
126890,0,0.103272,49,0,0.263289,4220.901877406709,10,0,1,0,3.0
126891,0,0.042917,39,0,0.017042,4046.104012281156,10,0,1,0,0.0
126892,0,0.024219,39,0,0.067466,3746.669710162763,10,0,0,0,2.0
126893,0,0.26432,32,0,0.196459,10224.887880567883,10,1,1,0,0.0
126894,0,0.564265,49,1,0.027244,,16,1,1,0,2.0
126895,0,0.144268,63,0,0.084779,2330.0734427581538,6,0,0,0,1.0
126896,0,0.685336,59,0,0.148335,,8,1,0,0,0.0
126897,0,0.062507,54,0,0.438711,6186.431982391695,8,0,2,0,0.0
126898,0,0.054033,47,0,0.262983,3518.625411164182,9,0,0,0,0.0
126899,0,0.47164,40,1,0.185494,,6,0,1,1,1.0
126900,0,0.540499,52,0,0.131978,1693.3887637738994,9,0,2,1,2.0
126901,0,0.297423,61,0,0.580608,,9,0,0,0,2.0
126902,0,0.523975,47,0,0.209058,15313.774958320799,5,0,1,0,0.0
126903,0,0.45195,41,1,0.082676,5921.980671780505,11,0,0,0,3.0
126904,0,0.39738,73,0,0.607878,5349.679059837776,7,1,1,1,1.0
126905,0,0.347543,37,0,0.284239,2224.168220999775,6,0,0,0,0.0
126906,0,0.27331,64,1,0.293602,1610.6498429038515,13,0,1,1,0.0
126907,0,0.16454,36,0,0.952616,6584.816592266509,6,0,1,0,0.0
126908,0,0.180699,42,0,0.524237,3413.441529558175,7,0,0,0,0.0
126909,0,0.303519,65,0,0.045564,1732.0028798675019,9,2,1,0,0.0
126910,0,0.189328,55,1,0.560505,,5,0,0,0,1.0
126911,0,0.093944,47,0,0.714918,,9,1,2,0,0.0
126912,0,0.104542,73,1,0.01033,2544.6081441834044,8,0,0,1,0.0
126913,0,0.098224,35,1,0.120484,2490.5865831950523,11,1,4,0,0.0
126914,1,0.490559,59,0,0.321845,4150.609326265338,7,1,0,1,1.0
126915,0,0.099746,69,0,0.259748,2138.385218336391,10,0,1,1,1.0
126916,0,0.45189,52,1,0.194723,8745.664738153368,5,0,0,0,0.0
126917,0,0.384726,53,0,0.037928,12229.31110440058,3,0,1,0,0.0
126918,0,0.121592,55,1,0.116262,4392.878641950068,7,1,0,0,0.0
126919,0,0.361231,31,0,0.679554,12609.723161446645,4,0,0,0,0.0
126920,0,0.126668,42,0,0.580183,1614.359007051686,6,0,0,0,0.0
126921,0,0.48106,67,0,0.209259,10295.79766158373,7,0,0,0,1.0
126922,0,0.520542,40,0,0.044431,6511.995133608339,12,0,0,0,0.0
126923,0,0.275105,46,0,0.024657,4503.761185135595,7,0,0,0,0.0
126924,0,0.466943,34,0,0.546145,23853.679443003166,13,1,2,0,1.0
126925,0,0.284032,41,0,0.179979,9280.658279859936,5,0,3,0,2.0
126926,1,0.351931,60,1,0.544585,5996.993517382786,6,0,3,0,1.0
126927,0,0.159915,32,1,0.130222,4439.198860870578,14,0,0,0,0.0
126928,0,0.297014,27,0,0.669516,31002.05254518125,8,0,1,2,0.0
126929,0,0.50998,65,1,0.082665,,3,1,3,0,2.0
126930,0,0.136538,52,0,0.15439,18866.023235956516,12,1,1,2,1.0
126931,0,0.464432,35,2,0.033004,,6,0,2,1,0.0
126932,0,0.065298,59,0,0.612528,1869.1060742075238,3,1,1,1,2.0
126933,0,0.121796,36,0,0.354867,,10,0,4,0,0.0
126934,0,0.312036,48,0,0.053923,,13,0,0,0,0.0
126935,1,0.064752,40,0,1.025248,5020.014229683939,10,0,1,0,1.0
126936,0,0.25454,26,0,0.204741,4930.244968003211,7,0,0,0,0.0
126937,0,0.231906,66,0,0.004639,8660.9782907441,11,0,0,0,1.0
126938,1,0.160401,41,1,0.591785,2579.3074843050626,6,1,1,1,0.0
126939,1,0.057872,71,0,0.272948,1993.1931668467048,8,0,1,0,1.0
126940,1,0.157506,53,0,0.167487,8808.475719964334,11,0,1,0,0.0
126941,0,0.380196,44,0,0.089235,3331.8452656638483,5,0,0,0,2.0
126942,0,0.602595,36,0,0.15613,10074.907725967367,14,0,2,1,1.0
126943,0,0.191366,52,1,0.133093,8698.769900807229,10,0,1,0,0.0
126944,0,0.385853,58,0,0.28839,1343.9637587992356,10,1,0,0,
126945,0,0.744691,65,0,0.422493,12520.987584897599,10,0,2,0,0.0
126946,0,0.127939,60,3,0.750532,,8,0,1,0,1.0
126947,0,0.36763,48,0,0.003886,10909.148952131894,10,0,1,1,1.0
126948,0,0.155813,59,0,0.026983,2217.6143205053595,10,0,1,2,2.0
126949,0,0.152801,46,0,0.444618,382.927873597178,11,0,0,1,3.0
126950,0,0.619548,73,0,0.024854,2979.4382764198836,8,0,0,1,1.0
